ParticipantID,Condition,TrialID,StepID,StepTitle,Phase,Critical,Performed,Completed,FirstHelpTime_sec,HelpCount,FirstOverlayTargets,LastOverlayTargets,FirstFusedStepID,LastFusedStepID,EvidenceRefs,Auto_Error_OM,Auto_Error_CO,Auto_Error_OR,Auto_Error_PA,Auto_Error_SV,AutoConfidence,AutoEvidenceRefs,NeedsHumanReview,Error_OM,Error_CO,Error_OR,Error_PA,Error_SV,CoderID,CoderNotes,AutoCodingNotes
P03,without_tutor,T01,S16,Flap switch confirmed in AUTO.,P5,yes,no,no,,0,,,,,,1,0,0,0,0,high,om:not_completed,yes,1,0,0,0,0,CodexTelemetryReview,No FLAP_SW movement to AUTO was recorded and flap_auto remained false; coded omission.,human_error_columns_blank;no_step_evidence_found
P03,without_tutor,T01,S17,TAKEOFF TRIM button pressed and trim set.,P5,yes,yes,yes,,0,,,,,passive_gate:S17:s17_requires_takeoff_trim_pressed;telemetry_var:vars.takeoff_trim_set;action:TO_TRIM_BTN,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,TO TRIM button press and takeoff_trim_set observed; no error coded.,human_error_columns_blank;completed_from_passive_gate
P03,without_tutor,T01,S18,Right DDI advanced from BIT root page to the FCS-MC BIT page.,P5,yes,no,no,,0,,,,,,0,0,0,0,0,,manual_review:visual_step_without_passive_evidence,yes,0,0,0,0,0,CodexTelemetryReview,"Right DDI PB5 press was observed after display power-up, so no user omission is coded from telemetry. The visual page transition itself remains unverified because this without_tutor passive log has no VLM/video evidence.",human_error_columns_blank;no_step_evidence_found;visual_step_requires_manual_review
P03,without_tutor,T01,S19,FCS BIT final GO result reviewed on the FCS-MC page.,P5,yes,no,no,,0,,,,,,0,0,0,0,0,,manual_review:visual_step_without_passive_evidence,yes,0,0,0,0,0,CodexTelemetryReview,Telemetry shows FCS BIT switch-up plus right DDI PB5 sequence; no user omission is coded. Final GO visual review cannot be confirmed from passive telemetry alone.,human_error_columns_blank;no_step_evidence_found;visual_step_requires_manual_review
P03,without_tutor,T01,S20,Refueling probe fully extended.,P5,yes,yes,yes,,0,,,,,passive_gate:S20:s20_requires_probe_extended;telemetry_var:vars.ext_refuel_probe_value,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Refueling probe extension reached full extended value; no error coded.,human_error_columns_blank;completed_from_passive_gate
P03,without_tutor,T01,S21,Refueling probe fully retracted.,P5,yes,yes,yes,,0,,,,,passive_gate:S21:s21_requires_probe_retracted;telemetry_var:vars.ext_refuel_probe_value,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Refueling probe retraction completed after extension; no error coded.,human_error_columns_blank;completed_from_passive_gate
P03,without_tutor,T01,S22,Launch bar extended.,P5,yes,yes,yes,,0,,,,,passive_gate:S22:s22_requires_launch_bar_extended;telemetry_var:vars.launch_bar_switch_value;action:LAUNCH_BAR_SW,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Launch bar extension observed; no error coded.,human_error_columns_blank;completed_from_passive_gate
P03,without_tutor,T01,S23,Launch bar retracted.,P5,yes,yes,yes,,0,,,,,passive_gate:S23:s23_requires_launch_bar_retracted;telemetry_var:vars.launch_bar_switch_value,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Launch bar retraction observed after extension; no error coded.,human_error_columns_blank;completed_from_passive_gate
P03,without_tutor,T01,S24,Arresting hook lowered.,P5,yes,yes,yes,,0,,,,,passive_gate:S24:s24_requires_hook_down;telemetry_var:vars.hook_handle_value;action:HOOK_LEVER,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Arresting hook lowering observed; no error coded.,human_error_columns_blank;completed_from_passive_gate
P03,without_tutor,T01,S25,Arresting hook raised.,P5,yes,yes,yes,,0,,,,,passive_gate:S25:s25_requires_hook_up;telemetry_var:vars.hook_handle_value,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Arresting hook retraction/raise observed after lowering; no error coded.,human_error_columns_blank;completed_from_passive_gate
P03,without_tutor,T01,S26,Pitot heat switch ON.,P5,yes,no,no,,0,,,,,,1,0,0,0,0,high,om:not_completed,yes,1,0,0,0,0,CodexTelemetryReview,No PITOT_HEAT_SW action or pitot_heat_on evidence was recorded; coded omission.,human_error_columns_blank;no_step_evidence_found
P03,without_tutor,T01,S27,Flap switch set to AUTO.,P5,yes,no,no,,0,,,,,,1,0,0,0,0,high,om:not_completed,yes,1,0,0,0,0,CodexTelemetryReview,Flap AUTO was still false at trial end and no FLAP_SW AUTO action was recorded; coded omission for the later flap-confirmation step.,human_error_columns_blank;no_step_evidence_found
P03,without_tutor,T01,S28,Parking brake released and aircraft ready to roll.,P6,yes,yes,yes,,0,,,,,passive_gate:S28:s28_requires_parking_brake_released;telemetry_var:vars.parking_brake_released;action:EMERGENCY_PARKING_BRAKE_PULL,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Parking brake release observed. Missing neighboring checklist items are coded on their own steps rather than double-counted here.,human_error_columns_blank;completed_from_passive_gate
P03,without_tutor,T01,S29,BINGO fuel value set to mission requirement.,P6,yes,no,no,,0,,,,,,1,0,0,0,0,high,om:not_completed,yes,1,0,0,0,0,CodexTelemetryReview,No BINGO fuel setting action/evidence was recorded; bingo_fuel_set remained false.,human_error_columns_blank;no_step_evidence_found
P03,without_tutor,T01,S30,Standby barometric altimeter matches local elevation/QNH.,P6,yes,yes,yes,,0,,,,,passive_gate:S30:s30_requires_standby_altimeter_set;telemetry_var:vars.standby_altimeter_set,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Standby altimeter set flag was true in telemetry; no error coded from passive log.,human_error_columns_blank;completed_from_passive_gate
P03,without_tutor,T01,S31,Radar altimeter bug set to scenario-appropriate value.,P6,yes,yes,yes,,0,,,,,passive_gate:S31:s31_requires_radalt_bug_airfield_200;telemetry_var:vars.radar_altimeter_bug_value;action:RADALT_MIN_HEIGHT_PTR,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Radar-altimeter bug reached the airfield target range near 185-189 ft; no error coded.,human_error_columns_blank;completed_from_passive_gate
P03,without_tutor,T01,S32,Standby attitude indicator uncaged and free-moving.,P6,yes,no,no,,0,,,,,,1,0,0,0,0,high,om:not_completed,yes,1,0,0,0,0,CodexTelemetryReview,No standby attitude uncage evidence was recorded and standby_attitude_uncaged remained false; coded omission.,human_error_columns_blank;no_step_evidence_found
P03,without_tutor,T01,S33,Attitude source selector set to AUTO.,P6,yes,yes,yes,,0,,,,,passive_gate:S33:s33_requires_attitude_source_auto;telemetry_var:vars.attitude_source_auto,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Attitude source selector was observed AUTO; no error coded.,human_error_columns_blank;completed_from_passive_gate
