ParticipantID,Condition,TrialID,StepID,StepTitle,Phase,Critical,Performed,Completed,FirstHelpTime_sec,HelpCount,FirstOverlayTargets,LastOverlayTargets,FirstFusedStepID,LastFusedStepID,EvidenceRefs,Auto_Error_OM,Auto_Error_CO,Auto_Error_OR,Auto_Error_PA,Auto_Error_SV,AutoConfidence,AutoEvidenceRefs,NeedsHumanReview,Error_OM,Error_CO,Error_OR,Error_PA,Error_SV,CoderID,CoderNotes,AutoCodingNotes
P08,with_tutor,T01,S11,Left throttle moved from OFF to IDLE when RPM >=25%.,P4,yes,yes,yes,,0,,,,,,1,0,0,0,0,high,om:not_completed,yes,0,0,0,0,0,CodexTelemetryReview,Left RPM >=25% and left throttle movement were observed; no error coded.,human_error_columns_blank;no_step_evidence_found
P08,with_tutor,T01,S12,INS knob set to GND (airfield) or CV (carrier).,P4,yes,yes,yes,,0,,,,,,1,0,0,0,0,high,om:not_completed,yes,0,0,0,0,0,CodexTelemetryReview,INS mode reached accepted GND/CV state and AMPCD PB19 fast-align completion was observed; no error coded.,human_error_columns_blank;no_step_evidence_found
P08,with_tutor,T01,S13,Radar knob in OPR and radar power online.,P4,yes,yes,yes,,0,,,,,,1,0,0,0,0,high,om:not_completed,yes,0,0,0,0,0,CodexTelemetryReview,Radar knob reached OPR/radar_on state; no error coded.,human_error_columns_blank;no_step_evidence_found
P08,with_tutor,T01,S14,OBOGS control and FLOW switches confirmed ON.,P4,yes,yes,yes,,0,,,,,,1,0,0,0,0,high,om:not_completed,yes,0,0,0,0,0,CodexTelemetryReview,OBOGS switch ON and obogs_ready evidence were observed; no error coded.,human_error_columns_blank;no_step_evidence_found
P08,with_tutor,T01,S15,FCS RESET manually pressed. FCS page brought up and reviewed for faults.,P5,yes,yes,yes,,0,,,,,,1,0,0,0,0,high,om:not_completed,yes,0,0,0,0,0,CodexTelemetryReview,FCS reset press/release and completion evidence were observed; no error coded.,human_error_columns_blank;no_step_evidence_found
P08,with_tutor,T01,S16,Flap switch confirmed in AUTO.,P5,yes,yes,yes,,0,,,,,,1,0,0,0,0,high,om:not_completed,yes,0,0,0,0,0,CodexTelemetryReview,Flap switch reached AUTO during configuration; no error coded.,human_error_columns_blank;no_step_evidence_found
P08,with_tutor,T01,S17,TAKEOFF TRIM button pressed and trim set.,P5,yes,yes,yes,,0,,,,,,1,0,0,0,0,high,om:not_completed,yes,0,0,0,0,0,CodexTelemetryReview,TAKEOFF TRIM button press/release and takeoff_trim_set evidence were observed; no error coded.,human_error_columns_blank;no_step_evidence_found
P08,with_tutor,T01,S18,Right DDI advanced from BIT root page to the FCS-MC BIT page.,P5,yes,yes,yes,1780271357.0596688,1,right_mdi_pb5,right_mdi_pb5,S18,S18,help_cycle:9ed4e8f5-879b-403b-bd1b-29e685325db9;frames:1780271350218_000005;progression_to:S20,0,1,0,0,0,low,action:4659:unmapped_raw_key;action:4709:unmapped_raw_key;action:4741:unmapped_raw_key;action:4764:unmapped_raw_key,yes,0,0,0,0,0,CodexTelemetryReview,Right DDI PB5/FCS-MC page entry was guided and performed; no error coded.,human_error_columns_blank;completed_inferred_from_progression
P08,with_tutor,T01,S19,FCS BIT final GO result reviewed on the FCS-MC page.,P5,yes,yes,yes,,0,,,,,progression_to:S20,0,0,0,0,0,,,yes,0,0,0,0,0,CodexTelemetryReview,"FCS BIT switch-up plus right DDI PB5 sequence was observed, and later VLM facts indicated FCS-MC final GO; no error coded.",human_error_columns_blank;completed_inferred_from_progression
P08,with_tutor,T01,S20,Refueling probe fully extended.,P5,yes,yes,yes,1780271458.8707776,1,refuel_probe_switch,refuel_probe_switch,S20,S20,help_cycle:ed6cb2aa-c3f5-4f85-b682-107ac9922ae6;frames:1780271452048_000006,1,1,0,0,0,high,om:not_completed;om:partial_or_unfinished;action:6937:unmapped_raw_key;action:6953:unmapped_raw_key;action:6997:unmapped_raw_key;action:7004:unmapped_raw_key,yes,0,0,0,0,0,CodexTelemetryReview,"Refueling probe extension was completed before the final tutor regression. Later Help incorrectly returned to S20 after the probe cycle had already been completed, but no repeated participant action followed; no user error coded.",human_error_columns_blank;performed_inferred_from_step_or_help_evidence
P08,with_tutor,T01,S21,Refueling probe fully retracted.,P5,yes,yes,yes,,0,,,,,,1,0,0,0,0,high,om:not_completed,yes,0,0,0,0,0,CodexTelemetryReview,Refueling probe retraction completed and final probe_retracted=true; no error coded.,human_error_columns_blank;no_step_evidence_found
P08,with_tutor,T01,S22,Launch bar extended.,P5,yes,yes,yes,,0,,,,,,1,0,0,0,0,high,om:not_completed,yes,0,0,0,0,0,CodexTelemetryReview,Launch bar extension was observed; no error coded.,human_error_columns_blank;no_step_evidence_found
P08,with_tutor,T01,S23,Launch bar retracted.,P5,yes,yes,yes,,0,,,,,,1,0,0,0,0,high,om:not_completed,yes,0,0,0,0,0,CodexTelemetryReview,Launch bar retraction completed and final launch_bar_retracted=true; no error coded.,human_error_columns_blank;no_step_evidence_found
P08,with_tutor,T01,S24,Arresting hook lowered.,P5,yes,yes,yes,,0,,,,,,1,0,0,0,0,high,om:not_completed,yes,0,0,0,0,0,CodexTelemetryReview,Arresting hook down movement was observed; no error coded.,human_error_columns_blank;no_step_evidence_found
P08,with_tutor,T01,S25,Arresting hook raised.,P5,yes,yes,yes,,0,,,,,,1,0,0,0,0,high,om:not_completed,yes,0,0,0,0,0,CodexTelemetryReview,Arresting hook retraction completed and final hook_retracted=true; no error coded.,human_error_columns_blank;no_step_evidence_found
P08,with_tutor,T01,S26,Pitot heat switch ON.,P5,yes,yes,yes,,0,,,,,,1,0,0,0,0,high,om:not_completed,yes,0,0,0,0,0,CodexTelemetryReview,Pitot heat switched ON; no error coded.,human_error_columns_blank;no_step_evidence_found
P08,with_tutor,T01,S27,Flap switch set to AUTO.,P5,yes,yes,yes,,0,,,,,,1,0,0,0,0,high,om:not_completed,yes,0,0,0,0,0,CodexTelemetryReview,Final flap AUTO state was satisfied; no error coded.,human_error_columns_blank;no_step_evidence_found
P08,with_tutor,T01,S28,Parking brake released and aircraft ready to roll.,P6,yes,yes,yes,,0,,,,,,1,0,0,0,0,high,om:not_completed,yes,0,0,0,0,0,CodexTelemetryReview,"Parking brake release was observed before the trial ended. It occurred late relative to nearby instrument checks, but this is not double-counted as an order error because final readiness state was satisfied.",human_error_columns_blank;no_step_evidence_found
P08,with_tutor,T01,S29,BINGO fuel value set to mission requirement.,P6,yes,yes,yes,,0,,,,,,1,0,0,0,0,high,om:not_completed,yes,0,0,0,0,0,CodexTelemetryReview,"BINGO fuel setting completed with repeated IFEI UP presses; repeated presses are expected for value adjustment, so no error coded.",human_error_columns_blank;no_step_evidence_found
P08,with_tutor,T01,S30,Standby barometric altimeter matches local elevation/QNH.,P6,yes,yes,yes,,0,,,,,,1,0,0,0,0,high,om:not_completed,yes,0,0,0,0,0,CodexTelemetryReview,Standby barometric altimeter setting was satisfied; no error coded.,human_error_columns_blank;no_step_evidence_found
P08,with_tutor,T01,S31,Radar altimeter bug set to scenario-appropriate value.,P6,yes,yes,yes,,0,,,,,,1,0,0,0,0,high,om:not_completed,yes,0,0,0,0,0,CodexTelemetryReview,Radar-altimeter bug was adjusted into the airfield target range around 185 ft. RADALT TEST switch toggles were observed during this phase but did not cause a wrong final parameter; no error coded.,human_error_columns_blank;no_step_evidence_found
P08,with_tutor,T01,S32,Standby attitude indicator uncaged and free-moving.,P6,yes,yes,yes,,0,,,,,,1,0,0,0,0,high,om:not_completed,yes,0,0,0,0,0,CodexTelemetryReview,Standby attitude indicator uncage/free-moving evidence was observed; no error coded.,human_error_columns_blank;no_step_evidence_found
P08,with_tutor,T01,S33,Attitude source selector set to AUTO.,P6,yes,yes,yes,,0,,,,,,1,0,0,0,0,high,om:not_completed,yes,0,0,0,0,0,CodexTelemetryReview,Attitude source selector ended in AUTO; no error coded.,human_error_columns_blank;no_step_evidence_found
