ParticipantID,Condition,TrialID,StepID,StepTitle,Phase,Critical,Performed,Completed,FirstHelpTime_sec,HelpCount,FirstOverlayTargets,LastOverlayTargets,FirstFusedStepID,LastFusedStepID,EvidenceRefs,Auto_Error_OM,Auto_Error_CO,Auto_Error_OR,Auto_Error_PA,Auto_Error_SV,AutoConfidence,AutoEvidenceRefs,NeedsHumanReview,Error_OM,Error_CO,Error_OR,Error_PA,Error_SV,CoderID,CoderNotes,AutoCodingNotes
P07,without_tutor,T01,S15,FCS RESET manually pressed. FCS page brought up and reviewed for faults.,P5,yes,yes,yes,,0,,,,,passive_gate:S15:s15_requires_fcs_reset_complete;telemetry_var:vars.fcs_reset_complete;action:FCS_RESET_BTN,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,FCS reset button press/release was observed and fcs_reset_complete became true; no error coded.,human_error_columns_blank;completed_from_passive_gate
P07,without_tutor,T01,S16,Flap switch confirmed in AUTO.,P5,yes,no,no,,0,,,,,,1,0,0,0,0,high,om:not_completed,yes,1,0,0,0,0,CodexTelemetryReview,Flap AUTO confirmation was not satisfied; final flap_auto=false/flap_full=true. Coded omission.,human_error_columns_blank;no_step_evidence_found
P07,without_tutor,T01,S17,TAKEOFF TRIM button pressed and trim set.,P5,yes,no,no,,0,,,,,,1,0,0,0,0,high,om:not_completed,yes,1,0,0,0,0,CodexTelemetryReview,TAKEOFF TRIM button press and takeoff_trim_set evidence were not observed; coded omission.,human_error_columns_blank;no_step_evidence_found
P07,without_tutor,T01,S18,Right DDI advanced from BIT root page to the FCS-MC BIT page.,P5,yes,no,no,,0,,,,,,0,0,0,0,0,,manual_review:visual_step_without_passive_evidence,yes,0,0,0,0,0,CodexTelemetryReview,"Right DDI PB5 was pressed after FCS reset/display setup, so no user omission is coded from telemetry. Passive run has no VLM confirmation of the FCS-MC page transition.",human_error_columns_blank;no_step_evidence_found;visual_step_requires_manual_review
P07,without_tutor,T01,S19,FCS BIT final GO result reviewed on the FCS-MC page.,P5,yes,no,no,,0,,,,,,0,0,0,0,0,,manual_review:visual_step_without_passive_evidence,yes,0,0,0,0,0,CodexTelemetryReview,"Telemetry shows FCS BIT switch-up plus right DDI PB5 sequence and release. Final FCS-MC GO cannot be visually confirmed in passive mode, but no user omission is coded.",human_error_columns_blank;no_step_evidence_found;visual_step_requires_manual_review
P07,without_tutor,T01,S20,Refueling probe fully extended.,P5,yes,yes,yes,,0,,,,,passive_gate:S20:s20_requires_probe_extended;telemetry_var:vars.ext_refuel_probe_value,0,0,1,0,1,medium,action:4193:precondition_gate:s20_requires_radar_mode_opr;action:4193:out_of_order_before:S13;action:4423:precondition_gate:s20_requires_radar_mode_opr;action:4423:out_of_order_before:S13,yes,0,0,0,0,0,CodexTelemetryReview,Refueling probe extension was observed during the four-down check; no error coded.,human_error_columns_blank;completed_from_passive_gate
P07,without_tutor,T01,S21,Refueling probe fully retracted.,P5,yes,yes,yes,,0,,,,,passive_gate:S21:s21_requires_probe_retracted;telemetry_var:vars.ext_refuel_probe_value,0,0,1,0,1,medium,action:4193:precondition_gate:s21_requires_radar_mode_opr;action:4193:out_of_order_before:S13;action:4423:precondition_gate:s21_requires_radar_mode_opr;action:4423:out_of_order_before:S13,yes,0,0,0,0,0,CodexTelemetryReview,Refueling probe retraction was observed and final probe_retracted=true; no error coded.,human_error_columns_blank;completed_from_passive_gate
P07,without_tutor,T01,S22,Launch bar extended.,P5,yes,no,no,,0,,,,,,1,0,0,1,0,high,"om:not_completed;pa:vars.launch_bar_switch_value=0 not_in:[1,1]",yes,1,0,0,0,0,CodexTelemetryReview,"Launch bar extension was not observed; final launch_bar_extended=false. Coded omission, not PA, because there is no evidence of a wrong launch-bar setting action.",human_error_columns_blank;no_step_evidence_found
P07,without_tutor,T01,S23,Launch bar retracted.,P5,yes,yes,yes,,0,,,,,passive_gate:S23:s23_requires_launch_bar_retracted;telemetry_var:vars.launch_bar_switch_value,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,"Launch bar ended retracted/default. Because S22 extension was omitted, no separate retraction error is double-counted.",human_error_columns_blank;completed_from_passive_gate
P07,without_tutor,T01,S24,Arresting hook lowered.,P5,yes,yes,yes,,0,,,,,passive_gate:S24:s24_requires_hook_down;telemetry_var:vars.hook_handle_value;action:HOOK_LEVER,0,0,1,0,1,medium,action:4603:precondition_gate:s24_requires_radar_mode_opr;action:4603:out_of_order_before:S13;action:4739:precondition_gate:s24_requires_radar_mode_opr;action:4739:out_of_order_before:S13,yes,0,0,0,0,0,CodexTelemetryReview,Arresting hook down movement was observed during the four-down check; no error coded.,human_error_columns_blank;completed_from_passive_gate
P07,without_tutor,T01,S25,Arresting hook raised.,P5,yes,yes,yes,,0,,,,,passive_gate:S25:s25_requires_hook_up;telemetry_var:vars.hook_handle_value,0,0,1,0,1,medium,action:4603:precondition_gate:s25_requires_radar_mode_opr;action:4603:out_of_order_before:S13;action:4739:precondition_gate:s25_requires_radar_mode_opr;action:4739:out_of_order_before:S13,yes,0,0,0,0,0,CodexTelemetryReview,Arresting hook retraction/final hook_retracted evidence was observed; no error coded.,human_error_columns_blank;completed_from_passive_gate
P07,without_tutor,T01,S26,Pitot heat switch ON.,P5,yes,no,no,,0,,,,,,1,0,0,0,0,high,om:not_completed,yes,1,0,0,0,0,CodexTelemetryReview,Pitot heat remained OFF; coded omission.,human_error_columns_blank;no_step_evidence_found
P07,without_tutor,T01,S27,Flap switch set to AUTO.,P5,yes,no,no,,0,,,,,,1,0,0,0,0,high,om:not_completed,yes,1,0,0,0,0,CodexTelemetryReview,Final flap AUTO setting was not satisfied; final flap_auto=false/flap_full=true. Coded omission.,human_error_columns_blank;no_step_evidence_found
P07,without_tutor,T01,S28,Parking brake released and aircraft ready to roll.,P6,yes,no,no,,0,,,,,,1,0,0,0,0,high,om:not_completed,yes,1,0,0,0,0,CodexTelemetryReview,Parking brake release was not observed; final parking_brake_released=false. Coded omission.,human_error_columns_blank;no_step_evidence_found
P07,without_tutor,T01,S29,BINGO fuel value set to mission requirement.,P6,yes,no,no,,0,,,,,,1,0,0,0,0,high,om:not_completed,yes,1,0,0,0,0,CodexTelemetryReview,BINGO fuel setting was not completed; final bingo_fuel_set=false. Coded omission.,human_error_columns_blank;no_step_evidence_found
P07,without_tutor,T01,S30,Standby barometric altimeter matches local elevation/QNH.,P6,yes,yes,yes,,0,,,,,passive_gate:S30:s30_requires_standby_altimeter_set;telemetry_var:vars.standby_altimeter_set,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Standby barometric altimeter setting was satisfied; no error coded.,human_error_columns_blank;completed_from_passive_gate
P07,without_tutor,T01,S31,Radar altimeter bug set to scenario-appropriate value.,P6,yes,yes,yes,,0,,,,,passive_gate:S31:s31_requires_radalt_bug_airfield_200;telemetry_var:vars.radar_altimeter_bug_value;action:RADALT_MIN_HEIGHT_PTR,0,0,1,0,1,medium,action:5030:precondition_gate:s31_requires_radar_mode_opr;action:5030:out_of_order_before:S13;action:5031:precondition_gate:s31_requires_radar_mode_opr;action:5031:out_of_order_before:S13;action:5032:precondition_gate:s31_requires_radar_mode_opr;action:5032:out_of_order_before:S13;action:5033:precondition_gate:s31_requires_radar_mode_opr;action:5033:out_of_order_before:S13;action:5035:precondition_gate:s31_requires_radar_mode_opr;action:5035:out_of_order_before:S13;action:5044:precondition_gate:s31_requires_radar_mode_opr;action:5044:out_of_order_before:S13;action:5045:precondition_gate:s31_requires_radar_mode_opr;action:5045:out_of_order_before:S13;action:5046:precondition_gate:s31_requires_radar_mode_opr;action:5046:out_of_order_before:S13;action:5047:precondition_gate:s31_requires_radar_mode_opr;action:5047:out_of_order_before:S13;action:5048:precondition_gate:s31_requires_radar_mode_opr;action:5048:out_of_order_before:S13;action:5049:precondition_gate:s31_requires_radar_mode_opr;action:5049:out_of_order_before:S13;action:5050:precondition_gate:s31_requires_radar_mode_opr;action:5050:out_of_order_before:S13;action:5051:precondition_gate:s31_requires_radar_mode_opr;action:5051:out_of_order_before:S13;action:5052:precondition_gate:s31_requires_radar_mode_opr;action:5052:out_of_order_before:S13;action:5053:precondition_gate:s31_requires_radar_mode_opr;action:5053:out_of_order_before:S13;action:5054:precondition_gate:s31_requires_radar_mode_opr;action:5054:out_of_order_before:S13;action:5055:precondition_gate:s31_requires_radar_mode_opr;action:5055:out_of_order_before:S13;action:5056:precondition_gate:s31_requires_radar_mode_opr;action:5056:out_of_order_before:S13;action:5058:precondition_gate:s31_requires_radar_mode_opr;action:5058:out_of_order_before:S13;action:5059:precondition_gate:s31_requires_radar_mode_opr;action:5059:out_of_order_before:S13;action:5060:precondition_gate:s31_requires_radar_mode_opr;action:5060:out_of_order_before:S13;action:5061:precondition_gate:s31_requires_radar_mode_opr;action:5061:out_of_order_before:S13;action:5062:precondition_gate:s31_requires_radar_mode_opr;action:5062:out_of_order_before:S13;action:5063:precondition_gate:s31_requires_radar_mode_opr;action:5063:out_of_order_before:S13;action:5064:precondition_gate:s31_requires_radar_mode_opr;action:5064:out_of_order_before:S13;action:5065:precondition_gate:s31_requires_radar_mode_opr;action:5065:out_of_order_before:S13;action:5066:precondition_gate:s31_requires_radar_mode_opr;action:5066:out_of_order_before:S13;action:5067:precondition_gate:s31_requires_radar_mode_opr;action:5067:out_of_order_before:S13;action:5068:precondition_gate:s31_requires_radar_mode_opr;action:5068:out_of_order_before:S13;action:5069:precondition_gate:s31_requires_radar_mode_opr;action:5069:out_of_order_before:S13;action:5070:precondition_gate:s31_requires_radar_mode_opr;action:5070:out_of_order_before:S13;action:5071:precondition_gate:s31_requires_radar_mode_opr;action:5071:out_of_order_before:S13;action:5073:precondition_gate:s31_requires_radar_mode_opr;action:5073:out_of_order_before:S13;action:5074:precondition_gate:s31_requires_radar_mode_opr;action:5074:out_of_order_before:S13;action:5081:precondition_gate:s31_requires_radar_mode_opr;action:5081:out_of_order_before:S13;action:5083:precondition_gate:s31_requires_radar_mode_opr;action:5083:out_of_order_before:S13;action:5087:precondition_gate:s31_requires_radar_mode_opr;action:5087:out_of_order_before:S13;action:5097:precondition_gate:s31_requires_radar_mode_opr;action:5097:out_of_order_before:S13,yes,0,0,0,0,0,CodexTelemetryReview,Radar-altimeter bug was adjusted to the scenario value and radar_altimeter_bug_set=true. Radar OPR omission remains coded only on S13.,human_error_columns_blank;completed_from_passive_gate
P07,without_tutor,T01,S32,Standby attitude indicator uncaged and free-moving.,P6,yes,no,no,,0,,,,,,1,0,0,0,0,high,om:not_completed,yes,1,0,0,0,0,CodexTelemetryReview,Standby attitude indicator uncage/free-moving evidence was not observed; coded omission.,human_error_columns_blank;no_step_evidence_found
P07,without_tutor,T01,S33,Attitude source selector set to AUTO.,P6,yes,yes,yes,,0,,,,,passive_gate:S33:s33_requires_attitude_source_auto;telemetry_var:vars.attitude_source_auto,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Attitude source selector ended in AUTO; no error coded.,human_error_columns_blank;completed_from_passive_gate
