ParticipantID,Condition,TrialID,StepID,StepTitle,Phase,Critical,Performed,Completed,FirstHelpTime_sec,HelpCount,FirstOverlayTargets,LastOverlayTargets,FirstFusedStepID,LastFusedStepID,EvidenceRefs,Auto_Error_OM,Auto_Error_CO,Auto_Error_OR,Auto_Error_PA,Auto_Error_SV,AutoConfidence,AutoEvidenceRefs,NeedsHumanReview,Error_OM,Error_CO,Error_OR,Error_PA,Error_SV,CoderID,CoderNotes,AutoCodingNotes
P04,with_tutor,T01,S11,Left throttle moved from OFF to IDLE when RPM >=25%.,P4,yes,yes,yes,,0,,,,,terminal_s33:aff49c66-4d6d-46aa-a3ef-bf62f75aa595,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Left throttle moved to IDLE after left RPM exceeded 25%; no error coded.,human_error_columns_blank;completed_inferred_from_terminal_s33
P04,with_tutor,T01,S12,INS knob set to GND (airfield) or CV (carrier).,P4,yes,yes,yes,,0,,,,,terminal_s33:aff49c66-4d6d-46aa-a3ef-bf62f75aa595,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,INS set to GND and AMPCD PB19 fast-align pressed after left RPM >=60; no error coded.,human_error_columns_blank;completed_inferred_from_terminal_s33
P04,with_tutor,T01,S13,Radar knob in OPR and radar power online.,P4,yes,yes,yes,,0,,,,,terminal_s33:aff49c66-4d6d-46aa-a3ef-bf62f75aa595,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Radar knob reached OPR; no error coded.,human_error_columns_blank;completed_inferred_from_terminal_s33
P04,with_tutor,T01,S14,OBOGS control and FLOW switches confirmed ON.,P4,yes,yes,yes,,0,,,,,terminal_s33:aff49c66-4d6d-46aa-a3ef-bf62f75aa595,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,OBOGS ready observed; no error coded.,human_error_columns_blank;completed_inferred_from_terminal_s33
P04,with_tutor,T01,S15,FCS RESET manually pressed. FCS page brought up and reviewed for faults.,P5,yes,yes,yes,1780095666.5417638,1,fcs_reset_button,fcs_reset_button,S15,S15,help_cycle:dabca420-1560-45c4-8be5-d1f10ebae00e;frames:1780095659858_000008;progression_to:S16,0,1,0,0,0,low,action:3997:unmapped_raw_key;action:4046:unmapped_raw_key;action:4079:unmapped_raw_key;action:4103:unmapped_raw_key,yes,0,0,0,0,0,CodexTelemetryReview,FCS reset completed after tutor guidance; ignored auto CO from unrelated telemetry noise.,human_error_columns_blank;completed_inferred_from_progression
P04,with_tutor,T01,S16,Flap switch confirmed in AUTO.,P5,yes,yes,yes,1780095696.8733826,1,flap_switch,flap_switch,S16,S16,help_cycle:ec702705-14bd-4bbd-9957-962626f650d1;frames:1780095696433_000009;progression_to:S18,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Flap switch reached AUTO; no error coded.,human_error_columns_blank;completed_inferred_from_progression
P04,with_tutor,T01,S17,TAKEOFF TRIM button pressed and trim set.,P5,yes,yes,yes,,0,,,,,progression_to:S18,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Takeoff trim button press and takeoff_trim_set observed; no error coded.,human_error_columns_blank;completed_inferred_from_progression
P04,with_tutor,T01,S18,Right DDI advanced from BIT root page to the FCS-MC BIT page.,P5,yes,yes,yes,1780095709.0348954,1,right_mdi_pb5,right_mdi_pb5,S18,S18,help_cycle:ccdac944-c275-4f6f-b213-9328bcd482ac;frames:1780095708567_000010;progression_to:S19,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Right DDI PB5 press observed and FCS-MC flow progressed; no error coded.,human_error_columns_blank;completed_inferred_from_progression
P04,with_tutor,T01,S19,FCS BIT final GO result reviewed on the FCS-MC page.,P5,yes,yes,yes,1780095724.4363496,1,fcs_bit_switch;right_mdi_pb5,fcs_bit_switch;right_mdi_pb5,S19,S19,help_cycle:73232b25-19b3-487c-b7fe-a607236a8600;frames:1780095717760_000011;progression_to:S20,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,"FCS BIT switch plus right DDI PB5 sequence observed, and later VLM saw fcsmc_final_go_result_visible; no error coded.",human_error_columns_blank;completed_inferred_from_progression
P04,with_tutor,T01,S20,Refueling probe fully extended.,P5,yes,yes,yes,1780095812.2283082,1,refuel_probe_switch,refuel_probe_switch,S20,S20,help_cycle:ebb2a355-712e-4b4e-a57a-6b487ae510b8;frames:1780095805531_000012;progression_to:S22,0,0,0,0,0,,,no,0,1,0,1,0,CodexTelemetryReview,"Refueling probe cycle was already completed once, but the tutor later regressed to S20 and the participant repeated probe extension/retraction. Coded CO/PA as a system-induced repeated/wrong-intermediate-position action; final state was corrected.",human_error_columns_blank;completed_inferred_from_progression
P04,with_tutor,T01,S21,Refueling probe fully retracted.,P5,yes,yes,yes,,0,,,,,progression_to:S22,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Probe retraction completed after extension; repeated probe behavior is coded on S20 to avoid double-counting.,human_error_columns_blank;completed_inferred_from_progression
P04,with_tutor,T01,S22,Launch bar extended.,P5,yes,yes,yes,1780095831.3440824,1,launch_bar_switch,launch_bar_switch,S22,S22,help_cycle:a47248f8-28ad-48e1-9a63-eea710fb6709;frames:1780095830871_000013;progression_to:S24,0,0,0,0,0,,,no,0,1,0,1,0,CodexTelemetryReview,"Launch bar cycle was completed once, then repeated after later tutor guidance. Coded CO/PA for system-induced repeated launch-bar extension/retraction; final state was corrected.",human_error_columns_blank;completed_inferred_from_progression
P04,with_tutor,T01,S23,Launch bar retracted.,P5,yes,yes,yes,,0,,,,,progression_to:S24,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Launch bar retraction completed after extension; repeated launch-bar behavior is coded on S22 to avoid double-counting.,human_error_columns_blank;completed_inferred_from_progression
P04,with_tutor,T01,S24,Arresting hook lowered.,P5,yes,yes,yes,1780095848.9991157,1,arresting_hook_handle,arresting_hook_handle,S24,S24,help_cycle:9dc8dde8-a76f-4d67-9ea7-6a65975ac8a3;frames:1780095848484_000014;progression_to:S26,0,0,0,0,0,,,no,0,1,0,1,0,CodexTelemetryReview,"Arresting hook down/up cycle was completed, then repeated after tutor returned to the hook step. Coded CO/PA for system-induced repeated hook lowering/raising; final state was corrected.",human_error_columns_blank;completed_inferred_from_progression
P04,with_tutor,T01,S25,Arresting hook raised.,P5,yes,yes,yes,,0,,,,,progression_to:S26,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Arresting hook raised after lowering; repeated hook behavior is coded on S24 to avoid double-counting.,human_error_columns_blank;completed_inferred_from_progression
P04,with_tutor,T01,S26,Pitot heat switch ON.,P5,yes,yes,yes,1780095869.333981,1,pitot_heater_switch,pitot_heater_switch,S26,S26,help_cycle:01ea1605-3564-45b7-a3ab-1229b784d4bb;frames:1780095868876_000015;progression_to:S28,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Pitot heat switched ON after tutor guidance; no error coded.,human_error_columns_blank;completed_inferred_from_progression
P04,with_tutor,T01,S27,Flap switch set to AUTO.,P5,yes,yes,yes,,0,,,,,progression_to:S28,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Flap AUTO was already satisfied from S16; no additional error coded for the duplicate confirmation step.,human_error_columns_blank;completed_inferred_from_progression
P04,with_tutor,T01,S28,Parking brake released and aircraft ready to roll.,P6,yes,yes,yes,1780095876.724408,1,parking_brake_handle,parking_brake_handle,S28,S28,help_cycle:107c398b-0546-45cd-a1ca-2953f32c65c6;frames:1780095876208_000016;progression_to:S29,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Parking brake release observed; no error coded.,human_error_columns_blank;completed_inferred_from_progression
P04,with_tutor,T01,S29,BINGO fuel value set to mission requirement.,P6,yes,yes,yes,1780095894.3460464,1,ifei_up_button,ifei_up_button,S29,S29,help_cycle:6060f391-ec27-4c37-8d64-b6df9418255b;frames:1780095893889_000017;terminal_s33:aff49c66-4d6d-46aa-a3ef-bf62f75aa595,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,"BINGO fuel setting was completed with repeated IFEI UP presses; repeated presses are expected for adjustment, so no error coded.",human_error_columns_blank;completed_inferred_from_terminal_s33
P04,with_tutor,T01,S30,Standby barometric altimeter matches local elevation/QNH.,P6,yes,yes,yes,,0,,,,,terminal_s33:aff49c66-4d6d-46aa-a3ef-bf62f75aa595,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Standby altimeter set flag was satisfied; no error coded from telemetry.,human_error_columns_blank;completed_inferred_from_terminal_s33
P04,with_tutor,T01,S31,Radar altimeter bug set to scenario-appropriate value.,P6,yes,yes,yes,,0,,,,,terminal_s33:aff49c66-4d6d-46aa-a3ef-bf62f75aa595,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Radar-altimeter bug was adjusted into the airfield target range around 185-189 ft; no error coded.,human_error_columns_blank;completed_inferred_from_terminal_s33
P04,with_tutor,T01,S32,Standby attitude indicator uncaged and free-moving.,P6,yes,yes,yes,,0,,,,,terminal_s33:aff49c66-4d6d-46aa-a3ef-bf62f75aa595,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Standby attitude indicator uncaged; no error coded.,human_error_columns_blank;completed_inferred_from_terminal_s33
P04,with_tutor,T01,S33,Attitude source selector set to AUTO.,P6,yes,yes,yes,1780095903.5863614,1,,,S33,S33,help_cycle:aff49c66-4d6d-46aa-a3ef-bf62f75aa595;frames:1780095903097_000018;terminal_s33:aff49c66-4d6d-46aa-a3ef-bf62f75aa595,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Attitude source selector was already/observed AUTO and terminal completion was reached; no error coded.,human_error_columns_blank;completed_inferred_from_terminal_s33
