ParticipantID,Condition,TrialID,StepID,StepTitle,Phase,Critical,Performed,Completed,FirstHelpTime_sec,HelpCount,FirstOverlayTargets,LastOverlayTargets,FirstFusedStepID,LastFusedStepID,EvidenceRefs,Auto_Error_OM,Auto_Error_CO,Auto_Error_OR,Auto_Error_PA,Auto_Error_SV,AutoConfidence,AutoEvidenceRefs,NeedsHumanReview,Error_OM,Error_CO,Error_OR,Error_PA,Error_SV,CoderID,CoderNotes,AutoCodingNotes
P01,without_tutor,T01,S11,Left throttle moved from OFF to IDLE when RPM >=25%.,P4,yes,yes,yes,,0,,,,,passive_gate:S11:s11_requires_rpm_l_gte_25;telemetry_var:vars.rpm_l;passive_gate:S11:s11_requires_throttle_l_not_off;telemetry_var:vars.throttle_l_not_off,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Left throttle moved after left RPM evidence and left engine idle ready observed; no error coded.,human_error_columns_blank;completed_from_passive_gate
P01,without_tutor,T01,S12,INS knob set to GND (airfield) or CV (carrier).,P4,yes,no,no,,0,,,,,,1,0,0,0,0,high,om:not_completed,yes,1,0,0,0,0,CodexTelemetryReview,"INS knob reached GND/airfield mode, but no AMPCD PB19 fast-alignment press or fast-align completion evidence was recorded.",human_error_columns_blank;no_step_evidence_found
P01,without_tutor,T01,S13,Radar knob in OPR and radar power online.,P4,yes,yes,yes,,0,,,,,passive_gate:S13:s13_requires_radar_mode_opr;telemetry_var:vars.radar_mode_opr;action:RADAR_SW,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Radar knob reached OPR/radar_on; no error coded.,human_error_columns_blank;completed_from_passive_gate
P01,without_tutor,T01,S14,OBOGS control and FLOW switches confirmed ON.,P4,yes,yes,yes,,0,,,,,passive_gate:S14:s14_requires_obogs_ready;telemetry_var:vars.obogs_ready;action:OBOGS_SW,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,OBOGS ready observed; no error coded.,human_error_columns_blank;completed_from_passive_gate
P01,without_tutor,T01,S15,FCS RESET manually pressed. FCS page brought up and reviewed for faults.,P5,yes,yes,yes,,0,,,,,passive_gate:S15:s15_requires_fcs_reset_complete;telemetry_var:vars.fcs_reset_complete;action:FCS_RESET_BTN,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,FCS reset button press/release and fcs_reset_complete observed; no error coded.,human_error_columns_blank;completed_from_passive_gate
P01,without_tutor,T01,S16,Flap switch confirmed in AUTO.,P5,yes,yes,yes,,0,,,,,passive_gate:S16:s16_requires_flap_auto;telemetry_var:vars.flap_auto;action:FLAP_SW,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,FLAP_SW reached AUTO; no error coded.,human_error_columns_blank;completed_from_passive_gate
P01,without_tutor,T01,S17,TAKEOFF TRIM button pressed and trim set.,P5,yes,yes,yes,,0,,,,,passive_gate:S17:s17_requires_takeoff_trim_pressed;telemetry_var:vars.takeoff_trim_set;action:TO_TRIM_BTN,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,TO TRIM button presses and takeoff_trim_set observed; no error coded.,human_error_columns_blank;completed_from_passive_gate
P01,without_tutor,T01,S18,Right DDI advanced from BIT root page to the FCS-MC BIT page.,P5,yes,no,no,,0,,,,,,0,0,0,0,0,,manual_review:visual_step_without_passive_evidence,yes,0,0,0,0,0,CodexTelemetryReview,"Right DDI PB5 press observed after display power-up, but this visual-only page transition has no passive VLM/video evidence; not scored as user error from telemetry alone.",human_error_columns_blank;no_step_evidence_found;visual_step_requires_manual_review
P01,without_tutor,T01,S19,FCS BIT final GO result reviewed on the FCS-MC page.,P5,yes,no,no,,0,,,,,,0,0,0,0,0,,manual_review:visual_step_without_passive_evidence,yes,1,0,0,0,0,CodexTelemetryReview,No FCS BIT switch-up or final GO visual evidence is recorded; PB5 alone is insufficient for S19 completion in telemetry-only coding.,human_error_columns_blank;no_step_evidence_found;visual_step_requires_manual_review
P01,without_tutor,T01,S20,Refueling probe fully extended.,P5,yes,no,no,,0,,,,,,1,0,0,1,0,high,"om:not_completed;pa:vars.ext_refuel_probe_value=0 not_in:[60000,65535]",yes,1,0,0,0,0,CodexTelemetryReview,No refuel probe extension action/evidence; ext_refuel_probe_value stayed at 0 and probe_extended stayed false.,human_error_columns_blank;no_step_evidence_found
P01,without_tutor,T01,S21,Refueling probe fully retracted.,P5,yes,yes,yes,,0,,,,,passive_gate:S21:s21_requires_probe_retracted;telemetry_var:vars.ext_refuel_probe_value,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Probe retracted state was true from telemetry; note this may be default-state credit because S20 extension was omitted.,human_error_columns_blank;completed_from_passive_gate
P01,without_tutor,T01,S22,Launch bar extended.,P5,yes,no,no,,0,,,,,,1,0,0,1,0,high,"om:not_completed;pa:vars.launch_bar_switch_value=0 not_in:[1,1]",yes,1,0,0,0,0,CodexTelemetryReview,No launch-bar extension action/evidence; launch_bar_switch_value stayed 0 and launch_bar_extended stayed false.,human_error_columns_blank;no_step_evidence_found
P01,without_tutor,T01,S23,Launch bar retracted.,P5,yes,yes,yes,,0,,,,,passive_gate:S23:s23_requires_launch_bar_retracted;telemetry_var:vars.launch_bar_switch_value,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Launch bar retracted state was true from telemetry; note this may be default-state credit because S22 extension was omitted.,human_error_columns_blank;completed_from_passive_gate
P01,without_tutor,T01,S24,Arresting hook lowered.,P5,yes,no,no,,0,,,,,,1,0,0,1,0,high,"om:not_completed;pa:vars.hook_handle_value=1 not_in:[0,0]",yes,1,0,0,0,0,CodexTelemetryReview,"No arresting-hook down handle evidence; hook_handle_value stayed retracted/up. ARRESTING_HOOK_LT changes occurred during lights-test indications, not handle movement.",human_error_columns_blank;no_step_evidence_found
P01,without_tutor,T01,S25,Arresting hook raised.,P5,yes,yes,yes,,0,,,,,passive_gate:S25:s25_requires_hook_up;telemetry_var:vars.hook_handle_value,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Hook retracted/up state was true from telemetry; note this may be default-state credit because S24 lowering was omitted.,human_error_columns_blank;completed_from_passive_gate
P01,without_tutor,T01,S26,Pitot heat switch ON.,P5,yes,yes,yes,,0,,,,,passive_gate:S26:s26_requires_pitot_heat_on;telemetry_var:vars.pitot_heat_on;action:PITOT_HEAT_SW,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,PITOT_HEAT_SW on and pitot_heat_on true observed; no error coded.,human_error_columns_blank;completed_from_passive_gate
P01,without_tutor,T01,S27,Flap switch set to AUTO.,P5,yes,no,no,,0,,,,,,1,0,0,0,0,high,om:not_completed,yes,0,0,0,0,0,CodexTelemetryReview,"FLAP_SW had already reached AUTO at S16; treating auto OM for duplicated later flap step as export/procedure artifact, not participant error.",human_error_columns_blank;no_step_evidence_found
P01,without_tutor,T01,S28,Parking brake released and aircraft ready to roll.,P6,yes,yes,yes,,0,,,,,passive_gate:S28:s28_requires_parking_brake_released;telemetry_var:vars.parking_brake_released;action:EMERGENCY_PARKING_BRAKE_PULL,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Parking brake release observed; no error coded.,human_error_columns_blank;completed_from_passive_gate
P01,without_tutor,T01,S29,BINGO fuel value set to mission requirement.,P6,yes,no,no,,0,,,,,,1,0,0,0,0,high,om:not_completed,yes,1,0,0,0,0,CodexTelemetryReview,No BINGO fuel setting action/evidence; bingo_fuel_set remained false.,human_error_columns_blank;no_step_evidence_found
P01,without_tutor,T01,S30,Standby barometric altimeter matches local elevation/QNH.,P6,yes,yes,yes,,0,,,,,passive_gate:S30:s30_requires_standby_altimeter_set;telemetry_var:vars.standby_altimeter_set,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Standby altimeter set flag true; no error coded from telemetry.,human_error_columns_blank;completed_from_passive_gate
P01,without_tutor,T01,S31,Radar altimeter bug set to scenario-appropriate value.,P6,yes,no,no,,0,,,,,,1,0,0,1,0,high,"om:not_completed;pa:vars.radar_altimeter_bug_value=0.0 not_in:[180,220]",yes,1,0,0,0,0,CodexTelemetryReview,No radar-altimeter bug setting action/evidence; radar_altimeter_bug_value remained 0 instead of airfield 200 ft target.,human_error_columns_blank;no_step_evidence_found
P01,without_tutor,T01,S32,Standby attitude indicator uncaged and free-moving.,P6,yes,yes,yes,,0,,,,,passive_gate:S32:s32_requires_standby_attitude_uncaged;telemetry_var:vars.standby_attitude_uncaged,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,SAI cage/uncage evidence and standby_attitude_uncaged true observed; no error coded.,human_error_columns_blank;completed_from_passive_gate
P01,without_tutor,T01,S33,Attitude source selector set to AUTO.,P6,yes,yes,yes,,0,,,,,passive_gate:S33:s33_requires_attitude_source_auto;telemetry_var:vars.attitude_source_auto,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Attitude source ended/was observed AUTO; no error coded.,human_error_columns_blank;completed_from_passive_gate
