ParticipantID,Condition,TrialID,StepID,StepTitle,Phase,Critical,Performed,Completed,FirstHelpTime_sec,HelpCount,FirstOverlayTargets,LastOverlayTargets,FirstFusedStepID,LastFusedStepID,EvidenceRefs,Auto_Error_OM,Auto_Error_CO,Auto_Error_OR,Auto_Error_PA,Auto_Error_SV,AutoConfidence,AutoEvidenceRefs,NeedsHumanReview,Error_OM,Error_CO,Error_OR,Error_PA,Error_SV,CoderID,CoderNotes,AutoCodingNotes
P06,without_tutor,T01,S11,Left throttle moved from OFF to IDLE when RPM >=25%.,P4,yes,yes,yes,,0,,,,,passive_gate:S11:s11_requires_rpm_l_gte_25;telemetry_var:vars.rpm_l;passive_gate:S11:s11_requires_throttle_l_not_off;telemetry_var:vars.throttle_l_not_off,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Left throttle moved from OFF after left RPM exceeded 25%; no error coded.,human_error_columns_blank;completed_from_passive_gate
P06,without_tutor,T01,S12,INS knob set to GND (airfield) or CV (carrier).,P4,yes,yes,yes,,0,,,,,passive_gate:S12:s12_requires_ins_mode_gnd;telemetry_var:vars.ins_mode;passive_gate:S12:s12_requires_ampcd_pb19_fast_align;telemetry_var:vars.ins_fast_align_complete;action:AMPCD_PB_19,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,INS mode was set to an accepted CV/GND state and fast-align completion was observed after the left engine reached >=60%; no error coded.,human_error_columns_blank;completed_from_passive_gate
P06,without_tutor,T01,S13,Radar knob in OPR and radar power online.,P4,yes,yes,yes,,0,,,,,passive_gate:S13:s13_requires_radar_mode_opr;telemetry_var:vars.radar_mode_opr;action:RADAR_SW,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Radar knob reached OPR/radar_on state; no error coded.,human_error_columns_blank;completed_from_passive_gate
P06,without_tutor,T01,S14,OBOGS control and FLOW switches confirmed ON.,P4,yes,yes,yes,,0,,,,,passive_gate:S14:s14_requires_obogs_ready;telemetry_var:vars.obogs_ready;action:OBOGS_SW,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,OBOGS ready was observed; no error coded.,human_error_columns_blank;completed_from_passive_gate
P06,without_tutor,T01,S15,FCS RESET manually pressed. FCS page brought up and reviewed for faults.,P5,yes,yes,yes,,0,,,,,passive_gate:S15:s15_requires_fcs_reset_complete;telemetry_var:vars.fcs_reset_complete;action:FCS_RESET_BTN,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,FCS reset button press/release and fcs_reset_complete were observed; no error coded.,human_error_columns_blank;completed_from_passive_gate
P06,without_tutor,T01,S16,Flap switch confirmed in AUTO.,P5,yes,yes,yes,,0,,,,,passive_gate:S16:s16_requires_flap_auto;telemetry_var:vars.flap_auto;action:FLAP_SW,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Flap switch reached AUTO during the earlier FCS/flap check; no error coded for S16.,human_error_columns_blank;completed_from_passive_gate
P06,without_tutor,T01,S17,TAKEOFF TRIM button pressed and trim set.,P5,yes,yes,yes,,0,,,,,passive_gate:S17:s17_requires_takeoff_trim_pressed;telemetry_var:vars.takeoff_trim_set;action:TO_TRIM_BTN,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,TO TRIM button press and takeoff_trim_set were observed; no error coded.,human_error_columns_blank;completed_from_passive_gate
P06,without_tutor,T01,S18,Right DDI advanced from BIT root page to the FCS-MC BIT page.,P5,yes,no,no,,0,,,,,,0,0,0,0,0,,manual_review:visual_step_without_passive_evidence,yes,0,0,0,0,0,CodexTelemetryReview,"Right DDI PB5 press was observed after FCS reset/display setup, so no user omission is coded from telemetry. The visual FCS-MC page transition remains unverified because this was a passive without-tutor run with no VLM capture.",human_error_columns_blank;no_step_evidence_found;visual_step_requires_manual_review
P06,without_tutor,T01,S19,FCS BIT final GO result reviewed on the FCS-MC page.,P5,yes,no,no,,0,,,,,,0,0,0,0,0,,manual_review:visual_step_without_passive_evidence,yes,0,0,0,0,0,CodexTelemetryReview,"Telemetry shows FCS BIT switch-up plus right DDI PB5 sequence, so no user omission is coded. Final GO visual review cannot be confirmed from passive telemetry alone.",human_error_columns_blank;no_step_evidence_found;visual_step_requires_manual_review
P06,without_tutor,T01,S20,Refueling probe fully extended.,P5,yes,yes,yes,,0,,,,,passive_gate:S20:s20_requires_probe_extended;telemetry_var:vars.ext_refuel_probe_value,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Refueling probe reached full extended value; no error coded.,human_error_columns_blank;completed_from_passive_gate
P06,without_tutor,T01,S21,Refueling probe fully retracted.,P5,yes,yes,yes,,0,,,,,passive_gate:S21:s21_requires_probe_retracted;telemetry_var:vars.ext_refuel_probe_value,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Refueling probe retracted after extension and probe_cycle_complete returned true; no error coded.,human_error_columns_blank;completed_from_passive_gate
P06,without_tutor,T01,S22,Launch bar extended.,P5,yes,yes,yes,,0,,,,,passive_gate:S22:s22_requires_launch_bar_extended;telemetry_var:vars.launch_bar_switch_value;action:LAUNCH_BAR_SW,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Launch bar extension was observed during the four-down check; no error coded.,human_error_columns_blank;completed_from_passive_gate
P06,without_tutor,T01,S23,Launch bar retracted.,P5,yes,yes,yes,,0,,,,,passive_gate:S23:s23_requires_launch_bar_retracted;telemetry_var:vars.launch_bar_switch_value,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Launch bar retraction was observed after extension; no error coded.,human_error_columns_blank;completed_from_passive_gate
P06,without_tutor,T01,S24,Arresting hook lowered.,P5,yes,yes,yes,,0,,,,,passive_gate:S24:s24_requires_hook_down;telemetry_var:vars.hook_handle_value;action:HOOK_LEVER,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Arresting hook lowering was observed; no error coded.,human_error_columns_blank;completed_from_passive_gate
P06,without_tutor,T01,S25,Arresting hook raised.,P5,yes,yes,yes,,0,,,,,passive_gate:S25:s25_requires_hook_up;telemetry_var:vars.hook_handle_value,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Arresting hook was raised after lowering; no error coded.,human_error_columns_blank;completed_from_passive_gate
P06,without_tutor,T01,S26,Pitot heat switch ON.,P5,yes,yes,yes,,0,,,,,passive_gate:S26:s26_requires_pitot_heat_on;telemetry_var:vars.pitot_heat_on;action:PITOT_HEAT_SW,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Pitot heat switched ON; no error coded.,human_error_columns_blank;completed_from_passive_gate
P06,without_tutor,T01,S27,Flap switch set to AUTO.,P5,yes,no,no,,0,,,,,,1,0,0,0,0,high,om:not_completed,yes,1,0,0,1,0,CodexTelemetryReview,"Flap AUTO was satisfied earlier, but the later final flap step moved FLAP_SW from AUTO to HALF and the trial ended with flap_auto=false; coded omission of the required final AUTO state plus parameter/action error.",human_error_columns_blank;no_step_evidence_found
P06,without_tutor,T01,S28,Parking brake released and aircraft ready to roll.,P6,yes,yes,yes,,0,,,,,passive_gate:S28:s28_requires_parking_brake_released;telemetry_var:vars.parking_brake_released;action:EMERGENCY_PARKING_BRAKE_PULL,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Parking brake release was observed before the trial ended. Late placement relative to nearby instrument checks is noted in trial notes but not double-counted as a separate error.,human_error_columns_blank;completed_from_passive_gate
P06,without_tutor,T01,S29,BINGO fuel value set to mission requirement.,P6,yes,yes,yes,,0,,,,,passive_gate:S29:s29_requires_bingo_fuel_set;telemetry_var:vars.bingo_fuel_set;action:IFEI_UP_BTN,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,"BINGO fuel setting was completed with repeated IFEI UP presses; repeated presses are expected for value adjustment, so no error coded.",human_error_columns_blank;completed_from_passive_gate
P06,without_tutor,T01,S30,Standby barometric altimeter matches local elevation/QNH.,P6,yes,yes,yes,,0,,,,,passive_gate:S30:s30_requires_standby_altimeter_set;telemetry_var:vars.standby_altimeter_set,0,0,0,0,0,,,no,0,0,0,1,0,CodexTelemetryReview,"Participant adjusted the standby altimeter pressure knob, but the final derived standby_altimeter_set flag became false; coded parameter/action error for ending outside the expected setting.",human_error_columns_blank;completed_from_passive_gate
P06,without_tutor,T01,S31,Radar altimeter bug set to scenario-appropriate value.,P6,yes,yes,yes,,0,,,,,passive_gate:S31:s31_requires_radalt_bug_airfield_200;telemetry_var:vars.radar_altimeter_bug_value;action:RADALT_MIN_HEIGHT_PTR,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Radar-altimeter bug was adjusted into the airfield target range near 185 ft; no error coded.,human_error_columns_blank;completed_from_passive_gate
P06,without_tutor,T01,S32,Standby attitude indicator uncaged and free-moving.,P6,yes,yes,yes,,0,,,,,passive_gate:S32:s32_requires_standby_attitude_uncaged;telemetry_var:vars.standby_attitude_uncaged,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Standby attitude indicator uncage evidence was observed; no error coded.,human_error_columns_blank;completed_from_passive_gate
P06,without_tutor,T01,S33,Attitude source selector set to AUTO.,P6,yes,yes,yes,,0,,,,,passive_gate:S33:s33_requires_attitude_source_auto;telemetry_var:vars.attitude_source_auto,0,0,0,0,0,,,no,0,0,0,0,0,CodexTelemetryReview,Attitude source selector was observed AUTO; no error coded.,human_error_columns_blank;completed_from_passive_gate
